## Detector setup file for Veto with PbWO4 and new numbering
########################################################################
##
########################################################################
## General detector setup
## Total # Elements. Pulse-Height info? Time info? Position info?
## Info switch is off/on = 0/1
########################################################################
##
##      Total   Energy? Time?   Position?
Size:   384     1       1       1
##
########################################################################
## Process raw ADC/TDC hits, uncomment if desired
########################################################################
##
#RawHits:
##
########################################################################
## Use bit pattern, uncomment if desired
########################################################################
##
#BitPattern: data/TAPS.pat
##
########################################################################
## Calibration factors for each crystal...one line for each crystal
########################################################################
##
##          ADC#    low   high     ped   MeV/ch    TDC#     low    high   offset    ns/ch    X Pos    Y Pos    Z Pos
##
## BLOCK A
##
Element:   27169    0.1 9999.0   87.10 0.037199   27164 -1000.0  1000.0  2185.81 0.050000   25.981  -39.000  140.700
Element:   27170    0.1 9999.0   85.10 0.015669   27161 -1000.0  1000.0  2198.70 0.050000   31.177  -36.000  140.700
Element:   27171    0.1 9999.0   87.27 0.030615   27165 -1000.0  1000.0  2177.11 0.050000   36.373  -33.000  140.700
Element:   27172    0.1 9999.0   86.79 0.031200   27162 -1000.0  1000.0  2171.96 0.050000   41.569  -30.000  140.700
Element:   27173    0.1 9999.0   86.68 0.027033   27166 -1000.0  1000.0  2157.07 0.050000    0.000  -60.000  140.700
Element:   27174    0.1 9999.0   86.18 0.019983   27163 -1000.0  1000.0  2170.80 0.050000    5.196  -57.000  140.700
Element:   27175    0.1 9999.0   86.29 0.036811   27167 -1000.0  1000.0  2179.65 0.050000   10.392  -54.000  140.700
Element:   27200    0.1 9999.0   85.67 0.010695   27192 -1000.0  1000.0  2177.52 0.050000   15.588  -51.000  140.700
Element:   27201    0.1 9999.0   85.20 0.010820   27196 -1000.0  1000.0  2165.03 0.050000   20.785  -48.000  140.700
Element:   27202    0.1 9999.0   85.65 0.009243   27193 -1000.0  1000.0  2175.61 0.050000   25.981  -45.000  140.700
Element:   27203    0.1 9999.0   86.07 0.011143   27197 -1000.0  1000.0  2186.18 0.050000   31.177  -42.000  140.700
Element:   27204    0.1 9999.0   86.39 0.010128   27194 -1000.0  1000.0  2163.17 0.050000   36.373  -39.000  140.700
Element:   27205    0.1 9999.0   85.38 0.008615   27198 -1000.0  1000.0  2166.05 0.050000   41.569  -36.000  140.700
Element:   27206    0.1 9999.0   86.46 0.008239   27195 -1000.0  1000.0  2156.22 0.050000   46.765  -33.000  140.700
Element:   27207    0.1 9999.0   86.55 0.008221   27199 -1000.0  1000.0  2140.57 0.050000   10.392  -60.000  140.700
Element:   27232    0.1 9999.0   85.24 0.009769   27224 -1000.0  1000.0  2156.90 0.050000   15.588  -57.000  140.700
Element:   27233    0.1 9999.0   86.11 0.009967   27228 -1000.0  1000.0  2152.56 0.050000   20.785  -54.000  140.700
Element:   27234    0.1 9999.0   87.09 0.011060   27225 -1000.0  1000.0  2161.37 0.050000   25.981  -51.000  140.700
Element:   27235    0.1 9999.0   87.11 0.023185   27229 -1000.0  1000.0  2138.36 0.050000   31.177  -48.000  140.700
Element:   27236    0.1 9999.0   85.33 0.014584   27226 -1000.0  1000.0  2102.25 0.050000   36.373  -45.000  140.700
Element:   27237    0.1 9999.0   88.15 0.014595   27230 -1000.0  1000.0  2109.64 0.050000   41.569  -42.000  140.700
Element:   27238    0.1 9999.0   87.04 0.015637   27227 -1000.0  1000.0  2122.02 0.050000   46.765  -39.000  140.700
Element:   27239    0.1 9999.0   87.40 0.008838   27231 -1000.0  1000.0  2058.48 0.050000   51.962  -36.000  140.700
##
