#########################################################################
#                                                                       #
# Veto configuration file for the November 2013 beamtime                #
#                                                                       #
#########################################################################
#
## Total # Elements in array, Pulse-Height info? Time info? Position info?
## Info switch is off/on = 0/1
##      Total   Energy? Time?   Position?
Size:  	438    	1       1       1
#RawHits:
#BitPattern: data/TAPS.pat
#
#
#
# Now enter the information for each element....if the number of
# elements is specified as 10 above then there must be 10 element spec lines
# ADCs low,high define in MeV the range of a valid hit.
# ped is the zero-point offset channel and MeV/ch is the ADC conversionsion
# TDCs low, high define in ns the range of a valid hit.
# Off is the time-zero offset channel and ns/ch is the conversion gain.
# Pos 3-vector usually relates to the center of the front face of a crystal
# assuming origin at center of target, beam in z-direction
# with Bene's calib-files
#        ADC#  low  high ped  MeV/ch  TDC#  low/high Off ns/ch  Pos x,y,z (cm)
#
# BLOCK A
#
# 4 PWO Ring 1
Element:   26303  0.100 9999.0   85.18 0.015453   26295 -1000.0  1000.0  3408.36 -0.050000  -31.177  -18.000  174.200
Element:   26328  0.100 9999.0   85.95 0.020530   26320 -1000.0  1000.0  3448.51 -0.050000  -25.981  -21.000  174.200
Element:   26329  0.100 9999.0   85.40 0.025339   26324 -1000.0  1000.0  3430.40 -0.050000  -20.785  -24.000  174.200
Element:   26330  0.100 9999.0   83.67 0.025662   26321 -1000.0  1000.0  3432.97 -0.050000  -15.588  -27.000  174.200
Element:   26331  0.100 9999.0   86.10 0.028027   26325 -1000.0  1000.0  3428.21 -0.050000  -10.392  -30.000  174.200
Element:   26332  0.100 9999.0   85.86 0.033262   26322 -1000.0  1000.0  3432.22 -0.050000   -5.196  -33.000  174.200
Element:   26333  0.100 9999.0   87.33 0.019903   26326 -1000.0  1000.0  3411.37 -0.050000  -36.373  -21.000  174.200
Element:   26334  0.100 9999.0   86.18 0.038774   26323 -1000.0  1000.0  3397.45 -0.050000  -31.177  -24.000  174.200
Element:   26335  0.100 9999.0   86.38 0.030730   26327 -1000.0  1000.0  3418.94 -0.050000  -25.981  -27.000  174.200
Element:   26360  0.100 9999.0   85.35 0.027290   26352 -1000.0  1000.0  3436.66 -0.050000  -20.785  -30.000  174.200
Element:   26361  0.100 9999.0   85.45 0.023819   26356 -1000.0  1000.0  3437.83 -0.050000  -15.588  -33.000  174.200
Element:   26362  0.100 9999.0   86.32 0.030314   26353 -1000.0  1000.0  3458.37 -0.050000  -10.392  -36.000  174.200
Element:   26363  0.100 9999.0   84.94 0.047721   26357 -1000.0  1000.0  3434.63 -0.050000   -5.196  -39.000  174.200
Element:   26364  0.100 9999.0   84.58 0.011339   26354 -1000.0  1000.0  3363.83 -0.050000  -41.569  -24.000  174.200
Element:   26365  0.100 9999.0   85.76 0.022532   26358 -1000.0  1000.0  3440.84 -0.050000  -36.373  -27.000  174.200
Element:   26366  0.100 9999.0   84.76 0.055269   26355 -1000.0  1000.0  3457.52 -0.050000  -31.177  -30.000  174.200
Element:   26367  0.100 9999.0   84.87 0.020497   26359 -1000.0  1000.0  3491.94 -0.050000  -25.981  -33.000  174.200
Element:   26392  0.100 9999.0   85.66 0.013593   26384 -1000.0  1000.0  3470.03 -0.050000  -20.785  -36.000  174.200
Element:   26393  0.100 9999.0   85.40 0.012374   26388 -1000.0  1000.0  3444.69 -0.050000  -15.588  -39.000  174.200
Element:   26394  0.100 9999.0   84.83 0.012034   26385 -1000.0  1000.0  3463.96 -0.050000  -10.392  -42.000  174.200
Element:   26395  0.100 9999.0   85.36 0.010691   26389 -1000.0  1000.0  3463.88 -0.050000   -5.196  -45.000  174.200
Element:   26396  0.100 9999.0   84.81 0.010894   26386 -1000.0  1000.0  3470.82 -0.050000  -46.765  -27.000  174.200
Element:   26397  0.100 9999.0   85.66 0.012087   26390 -1000.0  1000.0  3409.45 -0.050000  -41.569  -30.000  174.200
Element:   26398  0.100 9999.0   85.60 0.010149   26387 -1000.0  1000.0  3479.64 -0.050000  -36.373  -33.000  174.200
Element:   26399  0.100 9999.0   84.09 0.009952   26391 -1000.0  1000.0  3459.39 -0.050000  -31.177  -36.000  174.200
Element:   26424  0.100 9999.0   85.08 0.012599   26416 -1000.0  1000.0  3478.14 -0.050000  -25.981  -39.000  174.200
Element:   26425  0.100 9999.0   85.35 0.011686   26420 -1000.0  1000.0  3466.31 -0.050000  -20.785  -42.000  174.200
Element:   26426  0.100 9999.0   85.21 0.010109   26417 -1000.0  1000.0  3448.79 -0.050000  -15.588  -45.000  174.200
Element:   26427  0.100 9999.0   84.61 0.010023   26421 -1000.0  1000.0  3436.82 -0.050000  -10.392  -48.000  174.200
Element:   26428  0.100 9999.0   85.29 0.012416   26418 -1000.0  1000.0  3483.07 -0.050000   -5.196  -51.000  174.200
Element:   26429  0.100 9999.0   85.39 0.014410   26422 -1000.0  1000.0  3433.94 -0.050000  -51.962  -30.000  174.200
Element:   26430  0.100 9999.0   86.02 0.009434   26419 -1000.0  1000.0  3459.82 -0.050000  -46.765  -33.000  174.200
Element:   26431  0.100 9999.0   84.91 0.009954   26423 -1000.0  1000.0  3302.04 -0.050000  -41.569  -36.000  174.200
Element:   26456  0.100 9999.0   84.82 0.014127   26448 -1000.0  1000.0  3446.91 -0.050000  -36.373  -39.000  174.200
Element:   26457  0.100 9999.0   86.01 0.012945   26452 -1000.0  1000.0  3416.80 -0.050000  -31.177  -42.000  174.200
